Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2002,Donnell Harvey,DEN,29.0,4.0,8.0,6.2,1.1,23.4,0.492,0.0,0.647,68.0,113.0,0.6,0.7,0.9,3.0
2002,Trenton Hassell,CHI,78.0,47.0,8.7,3.3,2.2,28.7,0.425,0.364,0.763,65.0,190.0,0.7,0.6,1.3,2.4
2002,Kirk Haston,CHH,15.0,0.0,1.7,1.3,0.3,5.1,0.282,0.0,0.5,5.0,15.0,0.0,0.1,0.2,0.6
2002,Brendan Haywood,WAS,62.0,2.0,5.1,5.2,0.5,20.4,0.493,0.0,0.606,143.0,179.0,0.3,1.5,0.8,2.5
2002,Alan Henderson,ATL,26.0,1.0,5.5,3.7,0.4,16.2,0.509,1.0,0.533,31.0,66.0,0.4,0.6,0.8,1.5
2002,Cedric Henderson,GSW,12.0,0.0,3.0,0.2,0.3,5.8,0.484,0.5,0.571,1.0,2.0,0.5,0.2,0.7,0.3
2002,Grant Hill,ORL,14.0,14.0,16.8,8.9,4.6,36.6,0.426,0.0,0.863,29.0,96.0,0.6,0.3,2.6,2.9
2002,Tyrone Hill,CLE,26.0,26.0,8.0,10.5,0.9,31.2,0.39,0.0,0.65,79.0,195.0,0.7,0.5,1.8,3.9
2002,Fred Hoiberg,CHI,79.0,8.0,4.4,2.7,1.7,17.8,0.416,0.261,0.84,18.0,192.0,0.8,0.1,0.4,1.1
2002,Robert Horry,LAL,81.0,23.0,6.8,5.9,2.9,26.4,0.398,0.374,0.783,130.0,349.0,1.0,1.1,1.1,2.6
2002,Eddie House,MIA,64.0,3.0,8.0,1.7,1.9,19.2,0.399,0.344,0.857,17.0,93.0,0.7,0.1,1.2,1.5
2002,Allan Houston,NYK,77.0,77.0,20.4,3.3,2.5,37.8,0.437,0.393,0.87,37.0,215.0,0.7,0.1,2.2,2.4
2002,Juwan Howard,TOT,81.0,72.0,14.6,7.6,2.1,32.5,0.46,0.0,0.761,223.0,389.0,0.6,0.6,1.9,3.3
2002,Juwan Howard,DAL,53.0,44.0,12.9,7.4,1.8,31.3,0.462,0.0,0.754,138.0,252.0,0.5,0.6,1.5,3.2
2002,Juwan Howard,DEN,28.0,28.0,17.9,7.9,2.7,34.9,0.457,0.0,0.77,85.0,137.0,0.6,0.6,2.6,3.4
2002,Troy Hudson,ORL,81.0,4.0,11.7,1.8,3.1,22.9,0.434,0.353,0.876,30.0,115.0,0.7,0.1,2.0,1.5
2002,Larry Hughes,GSW,73.0,56.0,12.3,3.4,4.3,28.1,0.423,0.194,0.737,83.0,162.0,1.5,0.3,2.3,2.1
2002,Lindsey Hunter,LAL,82.0,47.0,5.8,1.5,1.6,19.7,0.382,0.38,0.5,18.0,103.0,0.8,0.2,0.7,1.5
2002,Steven Hunter,ORL,53.0,21.0,3.6,1.8,0.1,9.7,0.456,0.0,0.585,40.0,57.0,0.1,0.8,0.3,1.5
2002,Zydrunas Ilgauskas,CLE,62.0,23.0,11.1,5.4,1.1,21.4,0.425,0.0,0.754,136.0,198.0,0.3,1.4,1.5,3.0
2002,Allen Iverson,PHI,60.0,59.0,31.4,4.5,5.5,43.7,0.398,0.291,0.812,44.0,225.0,2.8,0.2,4.0,1.7
2002,Bobby Jackson,SAC,81.0,3.0,11.1,3.1,2.0,21.6,0.443,0.361,0.81,82.0,169.0,0.9,0.1,1.1,1.8
2002,Jaren Jackson,ORL,9.0,0.0,4.3,1.9,0.9,16.0,0.405,0.35,0.5,1.0,16.0,0.6,0.0,0.9,1.4
2002,Jermaine Jackson,TOR,24.0,0.0,2.4,1.1,2.4,11.7,0.476,0.5,0.667,3.0,24.0,0.4,0.0,0.6,1.0
2002,Jim Jackson,MIA,55.0,19.0,10.7,5.3,2.5,33.2,0.442,0.469,0.862,54.0,236.0,0.8,0.3,1.9,2.6
2002,Marc Jackson,TOT,39.0,0.0,4.8,3.3,0.4,12.7,0.366,0.0,0.825,48.0,80.0,0.3,0.2,0.8,1.8
2002,Marc Jackson,GSW,17.0,0.0,4.9,2.5,0.4,9.9,0.338,0.0,0.833,17.0,26.0,0.3,0.2,0.7,1.5
2002,Marc Jackson,MIN,22.0,0.0,4.6,3.9,0.3,14.8,0.384,0.0,0.813,31.0,54.0,0.3,0.1,0.8,2.0
2002,Mark Jackson,NYK,82.0,82.0,8.4,3.8,7.4,28.9,0.439,0.405,0.791,56.0,253.0,0.9,0.0,1.8,2.0
